author	year	paper_id	bee_id	bee_genus	bee_species	top5position	controlled_for_contamination	genus	average_relative_abundance
Cohen	2020	1	1	Osmia	lignaria	Genus_285	Yes	Xanthomonas	0.0000702730
Cohen	2020	1	1	Osmia	lignaria	Genus_286	Yes	Hyphomicrobiaceae_unclassified	0.0000702699
Cohen	2020	1	1	Osmia	lignaria	Genus_287	Yes	Actinomyces	0.0000691871
Cohen	2020	1	1	Osmia	lignaria	Genus_288	Yes	Sphaerisporangium	0.0000685184
Cohen	2020	1	1	Osmia	lignaria	Genus_289	Yes	Pasteurellaceae_unclassified	0.0000685184
Cohen	2020	1	1	Osmia	lignaria	Genus_290	Yes	Saccharothrix	0.0000685153
Cohen	2020	1	1	Osmia	lignaria	Genus_291	Yes	Sanguibacter	0.0000685123
Cohen	2020	1	1	Osmia	lignaria	Genus_292	Yes	Bdellovibrio	0.0000670215
Cohen	2020	1	1	Osmia	lignaria	Genus_293	Yes	Candidatus Entotheonella	0.0000667607
Cohen	2020	1	1	Osmia	lignaria	Genus_294	Yes	Gordonia	0.0000667546
Cohen	2020	1	1	Osmia	lignaria	Genus_295	Yes	BIrii41_unclassified	0.0000660552
Cohen	2020	1	1	Osmia	lignaria	Genus_296	Yes	Ideonella	0.0000650061
Cohen	2020	1	1	Osmia	lignaria	Genus_297	Yes	Sphingobium	0.0000650031
Cohen	2020	1	1	Osmia	lignaria	Genus_298	Yes	Uliginosibacterium	0.0000650031
Cohen	2020	1	1	Osmia	lignaria	Genus_299	Yes	Phyllobacterium	0.0000650031
Cohen	2020	1	1	Osmia	lignaria	Genus_300	Yes	Dinghuibacter	0.0000635460
Cohen	2020	1	1	Osmia	lignaria	Genus_301	Yes	Actinotalea	0.0000634693
Cohen	2020	1	1	Osmia	lignaria	Genus_302	Yes	Granulicella	0.0000632515
Cohen	2020	1	1	Osmia	lignaria	Genus_303	Yes	uncultured delta proteobacterium	0.0000632515
Cohen	2020	1	1	Osmia	lignaria	Genus_304	Yes	Herbaspirillum	0.0000632485
Cohen	2020	1	1	Osmia	lignaria	Genus_305	Yes	Rheinheimera	0.0000632423
Cohen	2020	1	1	Osmia	lignaria	Genus_306	Yes	Frankiales_unclassified	0.0000615153
Cohen	2020	1	1	Osmia	lignaria	Genus_307	Yes	Lactobacillales_unclassified	0.0000614908
Cohen	2020	1	1	Osmia	lignaria	Genus_308	Yes	Sporocytophaga	0.0000614908
Cohen	2020	1	1	Osmia	lignaria	Genus_309	Yes	FFCH7168	0.0000597393
Cohen	2020	1	1	Osmia	lignaria	Genus_310	Yes	Polynucleobacter	0.0000597362
Cohen	2020	1	1	Osmia	lignaria	Genus_311	Yes	Cellulosimicrobium	0.0000597331
Cohen	2020	1	1	Osmia	lignaria	Genus_312	Yes	Clavibacter	0.0000597301
Cohen	2020	1	1	Osmia	lignaria	Genus_313	Yes	Actinomadura	0.0000583589
Cohen	2020	1	1	Osmia	lignaria	Genus_314	Yes	Bacillales_unclassified	0.0000563252
Cohen	2020	1	1	Osmia	lignaria	Genus_315	Yes	Neochlamydia	0.0000562209
Cohen	2020	1	1	Osmia	lignaria	Genus_316	Yes	Empedobacter	0.0000562178
Cohen	2020	1	1	Osmia	lignaria	Genus_317	Yes	possible genus 04	0.0000562178
Cohen	2020	1	1	Osmia	lignaria	Genus_318	Yes	Ensifer	0.0000544939
Cohen	2020	1	1	Osmia	lignaria	Genus_319	Yes	Promicromonosporaceae_unclassified	0.0000544693
Cohen	2020	1	1	Osmia	lignaria	Genus_320	Yes	Methanosarcina	0.0000544663
Cohen	2020	1	1	Osmia	lignaria	Genus_321	Yes	Turicibacter	0.0000544601
Cohen	2020	1	1	Osmia	lignaria	Genus_322	Yes	Haliscomenobacter	0.0000527055
Cohen	2020	1	1	Osmia	lignaria	Genus_323	Yes	Thermobifida	0.0000527055
Cohen	2020	1	1	Osmia	lignaria	Genus_324	Yes	Craurococcus	0.0000527025
Cohen	2020	1	1	Osmia	lignaria	Genus_325	Yes	Nonomuraea	0.0000518344
Cohen	2020	1	1	Osmia	lignaria	Genus_326	Yes	Brevibacterium	0.0000516442
Cohen	2020	1	1	Osmia	lignaria	Genus_327	Yes	Herpetosiphon	0.0000509632
Cohen	2020	1	1	Osmia	lignaria	Genus_328	Yes	Moraxellaceae_unclassified	0.0000509509
Cohen	2020	1	1	Osmia	lignaria	Genus_329	Yes	Rhodoferax	0.0000509509
Cohen	2020	1	1	Osmia	lignaria	Genus_330	Yes	Nocardiopsis	0.0000509479
Cohen	2020	1	1	Osmia	lignaria	Genus_331	Yes	Flavitalea	0.0000509479
Cohen	2020	1	1	Osmia	lignaria	Genus_332	Yes	Tetrasphaera	0.0000509479
Cohen	2020	1	1	Osmia	lignaria	Genus_333	Yes	Occallatibacter	0.0000509448
Cohen	2020	1	1	Osmia	lignaria	Genus_334	Yes	Malikia	0.0000497301
Cohen	2020	1	1	Osmia	lignaria	Genus_335	Yes	uncultured Verrucomicrobia bacterium	0.0000492730
Cohen	2020	1	1	Osmia	lignaria	Genus_336	Yes	Dietzia	0.0000492086
Cohen	2020	1	1	Osmia	lignaria	Genus_337	Yes	Enteractinococcus	0.0000491963
Cohen	2020	1	1	Osmia	lignaria	Genus_338	Yes	Bombella	0.0000491933
Cohen	2020	1	1	Osmia	lignaria	Genus_339	Yes	NS11-12 marine group_unclassified	0.0000491902
Cohen	2020	1	1	Osmia	lignaria	Genus_340	Yes	Desulfobulbaceae_unclassified	0.0000474356
Cohen	2020	1	1	Osmia	lignaria	Genus_341	Yes	Stappia	0.0000474356
Cohen	2020	1	1	Osmia	lignaria	Genus_342	Yes	Pseudorhodoplanes	0.0000474325
Cohen	2020	1	1	Osmia	lignaria	Genus_343	Yes	Geminicoccus	0.0000456963
Cohen	2020	1	1	Osmia	lignaria	Genus_344	Yes	Trichococcus	0.0000456840
Cohen	2020	1	1	Osmia	lignaria	Genus_345	Yes	B1-7BS_unclassified	0.0000456810
Cohen	2020	1	1	Osmia	lignaria	Genus_346	Yes	Demequina	0.0000456779
Cohen	2020	1	1	Osmia	lignaria	Genus_347	Yes	Tardiphaga	0.0000456779
Cohen	2020	1	1	Osmia	lignaria	Genus_348	Yes	Gemmatimonadaceae_unclassified	0.0000456779
Cohen	2020	1	1	Osmia	lignaria	Genus_349	Yes	Georgenia	0.0000456748
Cohen	2020	1	1	Osmia	lignaria	Genus_350	Yes	Erythrobacter	0.0000448926
Cohen	2020	1	1	Osmia	lignaria	Genus_351	Yes	Candidatus Methylopumilus	0.0000439202
Cohen	2020	1	1	Osmia	lignaria	Genus_352	Yes	Micrococcus	0.0000439202
Cohen	2020	1	1	Osmia	lignaria	Genus_353	Yes	Nibribacter	0.0000439202
Cohen	2020	1	1	Osmia	lignaria	Genus_354	Yes	Psychroglaciecola	0.0000439202
Cohen	2020	1	1	Osmia	lignaria	Genus_355	Yes	Weeksellaceae_unclassified	0.0000439172
Cohen	2020	1	1	Osmia	lignaria	Genus_356	Yes	Methyloceanibacter	0.0000421687
Cohen	2020	1	1	Osmia	lignaria	Genus_357	Yes	Lawsonella	0.0000406779
Cohen	2020	1	1	Osmia	lignaria	Genus_358	Yes	Leucobacter	0.0000404049
Cohen	2020	1	1	Osmia	lignaria	Genus_359	Yes	Enterobacter	0.0000389816
Cohen	2020	1	1	Osmia	lignaria	Genus_360	Yes	Paludibaculum	0.0000386748
Cohen	2020	1	1	Osmia	lignaria	Genus_361	Yes	Armatimonadales_unclassified	0.0000386534
Cohen	2020	1	1	Osmia	lignaria	Genus_362	Yes	Nitratireductor	0.0000386503
Cohen	2020	1	1	Osmia	lignaria	Genus_363	Yes	Zoogloea	0.0000386503
Cohen	2020	1	1	Osmia	lignaria	Genus_364	Yes	Arcobacter	0.0000386472
Cohen	2020	1	1	Osmia	lignaria	Genus_365	Yes	Corynebacterium	0.0000373374
Cohen	2020	1	1	Osmia	lignaria	Genus_366	Yes	Bifidobacteriaceae_unclassified	0.0000368926
Cohen	2020	1	1	Osmia	lignaria	Genus_367	Yes	Kaistia	0.0000368926
Cohen	2020	1	1	Osmia	lignaria	Genus_368	Yes	Sporolactobacillus	0.0000368926
Cohen	2020	1	1	Osmia	lignaria	Genus_369	Yes	Leptotrichia	0.0000353589
Cohen	2020	1	1	Osmia	lignaria	Genus_370	Yes	Sandaracinus	0.0000351534
Cohen	2020	1	1	Osmia	lignaria	Genus_371	Yes	OPB_unclassified	0.0000351472
Cohen	2020	1	1	Osmia	lignaria	Genus_372	Yes	Arcticibacter	0.0000351380
Cohen	2020	1	1	Osmia	lignaria	Genus_373	Yes	Gemella	0.0000334877
Cohen	2020	1	1	Osmia	lignaria	Genus_374	Yes	Sulfurovum	0.0000333804
Cohen	2020	1	1	Osmia	lignaria	Genus_375	Yes	Desulfatiglans	0.0000333804
Cohen	2020	1	1	Osmia	lignaria	Genus_376	Yes	Streptosporangium	0.0000323067
Cohen	2020	1	1	Osmia	lignaria	Genus_377	Yes	Lysinibacillus	0.0000316288
Cohen	2020	1	1	Osmia	lignaria	Genus_378	Yes	Fonticella	0.0000316227
Cohen	2020	1	1	Osmia	lignaria	Genus_379	Yes	Dyella	0.0000316227
Cohen	2020	1	1	Osmia	lignaria	Genus_380	Yes	Thermoactinomyces	0.0000316227
Cohen	2020	1	1	Osmia	lignaria	Genus_381	Yes	P3OB-42_unclassified	0.0000316196
Cohen	2020	1	1	Osmia	lignaria	Genus_382	Yes	Roseiflexaceae_unclassified	0.0000310215
Cohen	2020	1	1	Osmia	lignaria	Genus_383	Yes	Solitalea	0.0000298681
Cohen	2020	1	1	Osmia	lignaria	Genus_384	Yes	Saccharopolyspora	0.0000298650
Cohen	2020	1	1	Osmia	lignaria	Genus_385	Yes	R7C24_unclassified	0.0000298650
Cohen	2020	1	1	Osmia	lignaria	Genus_386	Yes	uncultured beta proteobacterium	0.0000298650
Cohen	2020	1	1	Osmia	lignaria	Genus_387	Yes	Rhizorhapis	0.0000298620
Cohen	2020	1	1	Osmia	lignaria	Genus_388	Yes	Actinoallomurus	0.0000282147
Cohen	2020	1	1	Osmia	lignaria	Genus_389	Yes	Aerococcus	0.0000281104
Cohen	2020	1	1	Osmia	lignaria	Genus_390	Yes	Candidatus Accumulibacter	0.0000281104
Cohen	2020	1	1	Osmia	lignaria	Genus_391	Yes	Polycyclovorans	0.0000281104
Cohen	2020	1	1	Osmia	lignaria	Genus_392	Yes	Spirosomaceae_unclassified	0.0000281104
Cohen	2020	1	1	Osmia	lignaria	Genus_393	Yes	Myxococcus	0.0000281104
Cohen	2020	1	1	Osmia	lignaria	Genus_394	Yes	Ancylobacter	0.0000281074
Cohen	2020	1	1	Osmia	lignaria	Genus_395	Yes	Edaphobacter	0.0000281074
Cohen	2020	1	1	Osmia	lignaria	Genus_396	Yes	Acidovorax	0.0000263528
Cohen	2020	1	1	Osmia	lignaria	Genus_397	Yes	Candidatus Actinomarina	0.0000263528
Cohen	2020	1	1	Osmia	lignaria	Genus_398	Yes	Oceanobacillus	0.0000263528
Cohen	2020	1	1	Osmia	lignaria	Genus_399	Yes	Streptosporangiaceae_unclassified	0.0000263528
Cohen	2020	1	1	Osmia	lignaria	Genus_400	Yes	Desulfopila	0.0000263497
Cohen	2020	1	1	Osmia	lignaria	Genus_401	Yes	Solibacteraceae (Subgroup 3)_unclassified	0.0000263497
Cohen	2020	1	1	Osmia	lignaria	Genus_402	Yes	Acidobacteriaceae_unclassified	0.0000245982
Cohen	2020	1	1	Osmia	lignaria	Genus_403	Yes	Peptostreptococcaceae_unclassified	0.0000245982
Cohen	2020	1	1	Osmia	lignaria	Genus_404	Yes	Ruminiclostridium 1	0.0000245982
Cohen	2020	1	1	Osmia	lignaria	Genus_405	Yes	Candidatus Lumbricincola	0.0000245951
Cohen	2020	1	1	Osmia	lignaria	Genus_406	Yes	JdFR-76	0.0000245951
Cohen	2020	1	1	Osmia	lignaria	Genus_407	Yes	MBNT1_unclassified	0.0000245951
Cohen	2020	1	1	Osmia	lignaria	Genus_408	Yes	Solibacillus	0.0000245951
Cohen	2020	1	1	Osmia	lignaria	Genus_409	Yes	Woeseia	0.0000245951
Cohen	2020	1	1	Osmia	lignaria	Genus_410	Yes	Microtrichaceae_unclassified	0.0000245920
Cohen	2020	1	1	Osmia	lignaria	Genus_411	Yes	SAR202 clade_unclassified	0.0000245920
Cohen	2020	1	1	Osmia	lignaria	Genus_412	Yes	Atopobium	0.0000229479
Cohen	2020	1	1	Osmia	lignaria	Genus_413	Yes	Finegoldia	0.0000229141
Cohen	2020	1	1	Osmia	lignaria	Genus_414	Yes	SAR92 clade	0.0000228405
Cohen	2020	1	1	Osmia	lignaria	Genus_415	Yes	Bryocella	0.0000228405
Cohen	2020	1	1	Osmia	lignaria	Genus_416	Yes	Labrys	0.0000228405
Cohen	2020	1	1	Osmia	lignaria	Genus_417	Yes	Parachlamydiaceae_unclassified	0.0000228405
Cohen	2020	1	1	Osmia	lignaria	Genus_418	Yes	Roseococcus	0.0000228405
Cohen	2020	1	1	Osmia	lignaria	Genus_419	Yes	Flectobacillus	0.0000228374
Cohen	2020	1	1	Osmia	lignaria	Genus_420	Yes	Glycomyces	0.0000228374
Cohen	2020	1	1	Osmia	lignaria	Genus_421	Yes	0319-6G20_unclassified	0.0000216319
Cohen	2020	1	1	Osmia	lignaria	Genus_422	Yes	S08_unclassified	0.0000210859
Cohen	2020	1	1	Osmia	lignaria	Genus_423	Yes	Actinocorallia	0.0000210828
Cohen	2020	1	1	Osmia	lignaria	Genus_424	Yes	Crocinitomix	0.0000210828
Cohen	2020	1	1	Osmia	lignaria	Genus_425	Yes	Lutispora	0.0000210828
Cohen	2020	1	1	Osmia	lignaria	Genus_426	Yes	Tsukamurella	0.0000210828
Cohen	2020	1	1	Osmia	lignaria	Genus_427	Yes	Gallionella	0.0000210828
Cohen	2020	1	1	Osmia	lignaria	Genus_428	Yes	Parafrigoribacterium	0.0000210828
Cohen	2020	1	1	Osmia	lignaria	Genus_429	Yes	Clostridium sensu stricto 9	0.0000210798
Cohen	2020	1	1	Osmia	lignaria	Genus_430	Yes	Taibaiella	0.0000210798
Cohen	2020	1	1	Osmia	lignaria	Genus_431	Yes	Turneriella	0.0000193282
Cohen	2020	1	1	Osmia	lignaria	Genus_432	Yes	Aureispira	0.0000193252
Cohen	2020	1	1	Osmia	lignaria	Genus_433	Yes	Leptospirillum	0.0000193252
Cohen	2020	1	1	Osmia	lignaria	Genus_434	Yes	Nitrosomonadaceae_unclassified	0.0000193252
Cohen	2020	1	1	Osmia	lignaria	Genus_435	Yes	Roseiarcus	0.0000193252
Cohen	2020	1	1	Osmia	lignaria	Genus_436	Yes	Streptosporangiales_unclassified	0.0000193252
Cohen	2020	1	1	Osmia	lignaria	Genus_437	Yes	Janibacter	0.0000193221
Cohen	2020	1	1	Osmia	lignaria	Genus_438	Yes	uncultured compost bacterium	0.0000175706
Cohen	2020	1	1	Osmia	lignaria	Genus_439	Yes	Deefgea	0.0000175675
Cohen	2020	1	1	Osmia	lignaria	Genus_440	Yes	Fimbriimonadaceae_unclassified	0.0000175675
Cohen	2020	1	1	Osmia	lignaria	Genus_441	Yes	Hypnocyclicus	0.0000175675
Cohen	2020	1	1	Osmia	lignaria	Genus_442	Yes	Klebsiella	0.0000175675
Cohen	2020	1	1	Osmia	lignaria	Genus_443	Yes	Ochrobactrum	0.0000175675
Cohen	2020	1	1	Osmia	lignaria	Genus_444	Yes	Pseudomonadales_unclassified	0.0000175675
Cohen	2020	1	1	Osmia	lignaria	Genus_445	Yes	Caedibacter	0.0000160675
Cohen	2020	1	1	Osmia	lignaria	Genus_446	Yes	Micromonospora	0.0000158190
Cohen	2020	1	1	Osmia	lignaria	Genus_447	Yes	PAUC26f	0.0000158129
Cohen	2020	1	1	Osmia	lignaria	Genus_448	Yes	PeM1_unclassified	0.0000158129
Cohen	2020	1	1	Osmia	lignaria	Genus_449	Yes	Paeniglutamicibacter	0.0000158129
Cohen	2020	1	1	Osmia	lignaria	Genus_450	Yes	Desulfobacteraceae_unclassified	0.0000158098
Cohen	2020	1	1	Osmia	lignaria	Genus_451	Yes	Pelosinus	0.0000158098
Cohen	2020	1	1	Osmia	lignaria	Genus_452	Yes	Acidipila	0.0000158098
Cohen	2020	1	1	Osmia	lignaria	Genus_453	Yes	Ascidiaceihabitans	0.0000158098
Cohen	2020	1	1	Osmia	lignaria	Genus_454	Yes	Syntrophobacterales_unclassified	0.0000143957
Cohen	2020	1	1	Osmia	lignaria	Genus_455	Yes	Glaciecola	0.0000142577
Cohen	2020	1	1	Osmia	lignaria	Genus_456	Yes	Dokdonella	0.0000142393
Cohen	2020	1	1	Osmia	lignaria	Genus_457	Yes	Terrisporobacter	0.0000141258
Cohen	2020	1	1	Osmia	lignaria	Genus_458	Yes	Saccharomonospora	0.0000140583
Cohen	2020	1	1	Osmia	lignaria	Genus_459	Yes	Shinella	0.0000140583
Cohen	2020	1	1	Osmia	lignaria	Genus_460	Yes	Cryobacterium	0.0000140552
Cohen	2020	1	1	Osmia	lignaria	Genus_461	Yes	Paucibacter	0.0000140552
Cohen	2020	1	1	Osmia	lignaria	Genus_462	Yes	Pelagibius	0.0000140552
Cohen	2020	1	1	Osmia	lignaria	Genus_463	Yes	Agathobacter	0.0000140552
Cohen	2020	1	1	Osmia	lignaria	Genus_464	Yes	Cellulomonadaceae_unclassified	0.0000140552
Cohen	2020	1	1	Osmia	lignaria	Genus_465	Yes	Amycolatopsis	0.0000123006
Cohen	2020	1	1	Osmia	lignaria	Genus_466	Yes	Sulfuricurvum	0.0000123006
Cohen	2020	1	1	Osmia	lignaria	Genus_467	Yes	Campylobacterales_unclassified	0.0000122975
Cohen	2020	1	1	Osmia	lignaria	Genus_468	Yes	Devosiaceae_unclassified	0.0000122975
Cohen	2020	1	1	Osmia	lignaria	Genus_469	Yes	Woeseiaceae_unclassified	0.0000122975
Cohen	2020	1	1	Osmia	lignaria	Genus_470	Yes	Pseudoclavibacter	0.0000122975
Cohen	2020	1	1	Osmia	lignaria	Genus_471	Yes	Subgroup 2_unclassified	0.0000122945
Cohen	2020	1	1	Osmia	lignaria	Genus_472	Yes	Sporacetigenium	0.0000105521
Cohen	2020	1	1	Osmia	lignaria	Genus_473	Yes	Longispora	0.0000105429
Cohen	2020	1	1	Osmia	lignaria	Genus_474	Yes	Achromobacter	0.0000105399
Cohen	2020	1	1	Osmia	lignaria	Genus_475	Yes	uncultured microorganism	0.0000105399
Cohen	2020	1	1	Osmia	lignaria	Genus_476	Yes	Bradymonadales_unclassified	0.0000105399
Cohen	2020	1	1	Osmia	lignaria	Genus_477	Yes	esemzia	0.0000105399
Cohen	2020	1	1	Osmia	lignaria	Genus_478	Yes	LysobacterD	0.0000105399
Cohen	2020	1	1	Osmia	lignaria	Genus_479	Yes	Rhodocytophaga	0.0000105399
Cohen	2020	1	1	Osmia	lignaria	Genus_480	Yes	uncultured Rhodospirillales bacterium	0.0000105399
Cohen	2020	1	1	Osmia	lignaria	Genus_481	Yes	uncultured Bacteroidetes bacterium	0.0000089294
Cohen	2020	1	1	Osmia	lignaria	Genus_482	Yes	Sporosarcina	0.0000088957
Cohen	2020	1	1	Osmia	lignaria	Genus_483	Yes	Lachnospiraceae_unclassified	0.0000088896
Cohen	2020	1	1	Osmia	lignaria	Genus_484	Yes	Chryseomicrobium	0.0000087853
Cohen	2020	1	1	Osmia	lignaria	Genus_485	Yes	Cupriavidus	0.0000087853
Cohen	2020	1	1	Osmia	lignaria	Genus_486	Yes	Sediminibacterium	0.0000087853
Cohen	2020	1	1	Osmia	lignaria	Genus_487	Yes	Thauera	0.0000087853
Cohen	2020	1	1	Osmia	lignaria	Genus_488	Yes	uncultured forest soil bacterium	0.0000087853
Cohen	2020	1	1	Osmia	lignaria	Genus_489	Yes	Ureibacillus	0.0000087853
Cohen	2020	1	1	Osmia	lignaria	Genus_490	Yes	Candidatus Koribacter	0.0000087822
Cohen	2020	1	1	Osmia	lignaria	Genus_491	Yes	Salinicoccus	0.0000087822
Cohen	2020	1	1	Osmia	lignaria	Genus_492	Yes	uncultured Acidobacteriaceae bacterium	0.0000087822
Cohen	2020	1	1	Osmia	lignaria	Genus_493	Yes	uncultured organism	0.0000087822
Cohen	2020	1	1	Osmia	lignaria	Genus_494	Yes	Longimicrobiaceae_unclassified	0.0000072975
Cohen	2020	1	1	Osmia	lignaria	Genus_495	Yes	Fontimonas	0.0000070337
Cohen	2020	1	1	Osmia	lignaria	Genus_496	Yes	Caldicoprobacter	0.0000070276
Cohen	2020	1	1	Osmia	lignaria	Genus_497	Yes	Candidatus Limnoluna	0.0000070276
Cohen	2020	1	1	Osmia	lignaria	Genus_498	Yes	Cloacibacterium	0.0000070276
Cohen	2020	1	1	Osmia	lignaria	Genus_499	Yes	Corynebacteriaceae_unclassified	0.0000070276
Cohen	2020	1	1	Osmia	lignaria	Genus_500	Yes	Desulfosarcina	0.0000070276
Cohen	2020	1	1	Osmia	lignaria	Genus_501	Yes	GOUTA6	0.0000070276
Cohen	2020	1	1	Osmia	lignaria	Genus_502	Yes	Hyphomonas	0.0000070276
Cohen	2020	1	1	Osmia	lignaria	Genus_503	Yes	Lacihabitans	0.0000070276
Cohen	2020	1	1	Osmia	lignaria	Genus_504	Yes	Portibacter	0.0000070276
Cohen	2020	1	1	Osmia	lignaria	Genus_505	Yes	[Aquaspirillum] arcticum group	0.0000070245
Cohen	2020	1	1	Osmia	lignaria	Genus_506	Yes	AAP99	0.0000070245
Cohen	2020	1	1	Osmia	lignaria	Genus_507	Yes	Ornithinibacter	0.0000070245
Cohen	2020	1	1	Osmia	lignaria	Genus_508	Yes	SM2D12_unclassified	0.0000070245
Cohen	2020	1	1	Osmia	lignaria	Genus_509	Yes	Plot4-2H12	0.0000059571
Cohen	2020	1	1	Osmia	lignaria	Genus_510	Yes	45620_unclassified	0.0000052761
Cohen	2020	1	1	Osmia	lignaria	Genus_511	Yes	Hansschlegelia	0.0000052699
Cohen	2020	1	1	Osmia	lignaria	Genus_512	Yes	Kineosporiaceae_unclassified	0.0000052699
Cohen	2020	1	1	Osmia	lignaria	Genus_513	Yes	SAR324 clade(Marine group B)_unclassified	0.0000052699
Cohen	2020	1	1	Osmia	lignaria	Genus_514	Yes	Streptacidiphilus	0.0000052699
Cohen	2020	1	1	Osmia	lignaria	Genus_515	Yes	Hymenobacteraceae_unclassified	0.0000038558
Cohen	2020	1	1	Osmia	lignaria	Genus_516	Yes	Asticcacaulis	0.0000035153
Cohen	2020	1	1	Osmia	lignaria	Genus_517	Yes	Campylobacter	0.0000035123
Cohen	2020	1	1	Osmia	lignaria	Genus_518	Yes	DesulfopilaD	0.0000035123
Cohen	2020	1	1	Osmia	lignaria	Genus_519	Yes	Desulfosporosinus	0.0000035123
Cohen	2020	1	1	Osmia	lignaria	Genus_520	Yes	Niabella	0.0000035123
Cohen	2020	1	1	Osmia	lignaria	Genus_521	Yes	Tepidimonas	0.0000035123
Cohen	2020	1	1	Osmia	lignaria	Genus_522	Yes	uncultured Armatimonadetes bacterium	0.0000035123
Cohen	2020	1	1	Osmia	lignaria	Genus_523	Yes	uncultured Saprospiraceae bacterium	0.0000035123
Cohen	2020	1	1	Osmia	lignaria	Genus_524	Yes	Brockia	0.0000017577
Cohen	2020	1	1	Osmia	lignaria	Genus_525	Yes	Constrictibacter	0.0000017577
Cohen	2020	1	1	Osmia	lignaria	Genus_526	Yes	Crocinitomicaceae_unclassified	0.0000017577
Cohen	2020	1	1	Osmia	lignaria	Genus_527	Yes	Enterococcus	0.0000017577
Cohen	2020	1	1	Osmia	lignaria	Genus_528	Yes	Flavobacterium	0.0000017577
Cohen	2020	1	1	Osmia	lignaria	Genus_529	Yes	Frankiaceae_unclassified	0.0000017577
Cohen	2020	1	1	Osmia	lignaria	Genus_530	Yes	Lechevalieria	0.0000017577
Cohen	2020	1	1	Osmia	lignaria	Genus_531	Yes	Mycetocola	0.0000017577
Cohen	2020	1	1	Osmia	lignaria	Genus_532	Yes	Myxococcales_unclassified	0.0000017577
Cohen	2020	1	1	Osmia	lignaria	Genus_533	Yes	Pediococcus	0.0000017577
Cohen	2020	1	1	Osmia	lignaria	Genus_534	Yes	Pseudonocardiaceae_unclassified	0.0000017577
Cohen	2020	1	1	Osmia	lignaria	Genus_535	Yes	Rummeliibacillus	0.0000017577
Cohen	2020	1	1	Osmia	lignaria	Genus_536	Yes	Solimonas	0.0000017577
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_1	No	 Enterobacteriaceae_classified	0.7858759620
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_2	No	Pseudomonas	0.1149841557
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_3	No	Acinetobacter	0.0239927569
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_4	No	Rahnellaaquatilis	0.0117700317
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_5	No	Corynebacterium	0.0099592576
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_6	No	 Lactobacillales_classified	0.0076957900
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_7	No	 Entomoplasmatales_classified	0.0063377094
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_8	No	 Ellin6075_classified	0.0058850158
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_9	No	Rhodoplanes	0.0045269353
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_10	No	 Rhodobacteraceae_classified	0.0031688547
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_11	No	Pseudomonasveronii	0.0031688547
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_12	No	Streptococcusalactolyticus	0.0031688547
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_13	No	 Pseudomonadaceae_classified	0.0027161612
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_14	No	Phycicoccus	0.0027161612
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_15	No	Streptococcus	0.0027161612
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_16	No	 Oxalobacteraceae_classified	0.0022634676
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_17	No	 Burkholderiales_classified	0.0018107741
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_18	No	 Sphingomonadaceae_classified	0.0013580806
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_19	No	 Pirellulaceae_classified	0.0009053871
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_20	No	Acinetobacterjohnsonii	0.0009053871
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_21	No	Paracoccusmarcusii	0.0009053871
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_22	No	Rickettsia	0.0009053871
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_23	No	 Betaproteobacteria_classified	0.0004526935
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_24	No	 Intrasporangiaceae_classified	0.0004526935
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_25	No	 Microbacteriaceae_classified	0.0004526935
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_26	No	 Nocardioidaceae_classified	0.0004526935
Rubin	2018	2	2	Lasioglossum	zonulum	Genus_27	No	Devosia	0.0004526935
Rubin	2018	2	3	Lasioglossum	limbellum	Genus_1	No	Lactobacillales_unclassified	0.6524727344
Rubin	2018	2	3	Lasioglossum	limbellum	Genus_2	No	Entomoplasmatales_unclassified	0.3331389714
Rubin	2018	2	3	Lasioglossum	limbellum	Genus_3	No	Pseudomonas	0.0086432702
Rubin	2018	2	3	Lasioglossum	limbellum	Genus_4	No	Acinetobacter	0.0013312764
Rubin	2018	2	3	Lasioglossum	limbellum	Genus_5	No	Lactococcus	0.0005869443
